id_row,Date,New Business Type,Loan Type,Loan Duration,Other,Rate,Amount
1840,201612,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.78999996185303,18.0
1841,201612,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.44000005722046,32.0
1842,201612,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.129999995231628,2234.0
1843,201612,Households,Loans for consumption,Over 5 years,NA,2.70000004768372,5.0
1844,201612,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.62999999523163,104.0
1845,201612,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.649999976158142,72.0
1846,201612,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.73000001907349,816.0
1847,201612,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.22000002861023,6102.0
1848,201701,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.50999999046326,21.0
1849,201701,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.62999999523163,165.0
1850,201701,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.67999994754791,49.0
1851,201701,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.37999999523163,488.0
1852,201701,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.76999998092651,178.0
1853,201701,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.360000014305115,81.0
1854,201701,Households,Loans for consumption,Over 5 years,NA,2.0699999332428,8.0
1855,201701,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.10999989509583,23.0
1856,201701,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.23000001907349,4722.0
1857,201701,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.78999996185303,711.0
1858,201701,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.140000000596046,1545.0
1859,201702,Households,Loans for consumption,Over 5 years,NA,1.37999999523163,21.0
1860,201702,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.20000004768372,5074.0
1861,201702,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.76999998092651,62.0
1862,201702,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.67999994754791,160.0
1863,201702,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.319999992847443,76.0
1864,201702,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.4099999666214,334.0
1865,201702,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.53999996185303,20.0
1866,201702,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.78999996185303,710.0
1867,201702,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.79999995231628,158.0
1868,201702,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.28999996185303,85.0
1869,201702,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.189999997615814,2775.0
1870,201703,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.77999997138977,57.0
1871,201703,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.219999998807907,3853.0
1872,201703,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.28999996185303,84.0
1873,201703,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.4099999666214,447.0
1874,201703,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.87999999523163,193.0
1875,201703,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.53999996185303,25.0
1876,201703,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.75999999046326,848.0
1877,201703,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.17999994754791,7468.0
1878,201703,Households,Loans for consumption,Over 5 years,NA,1.37000000476837,23.0
1879,201703,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.319999992847443,106.0
1880,201703,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.64999997615814,234.0
1881,201704,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.30999994277954,425.0
1882,201704,Households,Loans for consumption,Over 5 years,NA,2.33999991416931,6.0
1883,201704,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.78999996185303,775.0
1884,201704,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.32000005245209,4834.0
1885,201704,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.87000000476837,169.0
1886,201704,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.230000004172325,95.0
1887,201704,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.71000003814697,54.0
1888,201704,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.62000000476837,20.0
1889,201704,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,1.91999995708466,29.0
1890,201704,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.189999997615814,2422.0
1891,201704,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.62999999523163,181.0
1892,201705,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.91999995708466,217.0
1893,201705,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.119999997317791,52.0
1894,201705,Households,Loans for consumption,Over 5 years,NA,2.5,9.0
1895,201705,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.29999995231628,6642.0
1896,201705,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.6599999666214,212.0
1897,201705,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.46000003814697,30.0
1898,201705,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.230000004172325,2187.0
1899,201705,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.73000001907349,39.0
1900,201705,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.77999997138977,767.0
1901,201705,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.79999995231628,57.0
1902,201705,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.20000004768372,478.0
1903,201706,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.59999990463257,26.0
1904,201706,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.230000004172325,102.0
1905,201706,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.63999998569489,31.0
1906,201706,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.88999998569489,191.0
1907,201706,Households,Loans for consumption,Over 5 years,NA,2.6800000667572,8.0
1908,201706,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.25,444.0
1909,201706,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.76999998092651,869.0
1910,201706,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.140000000596046,1761.0
1911,201706,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.77999997138977,57.0
1912,201706,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.62999999523163,195.0
1913,201706,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.13999998569489,6880.0
1914,201707,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.58000004291534,29.0
1915,201707,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.64999997615814,220.0
1916,201707,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.32000005245209,5388.0
1917,201707,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.80999994277954,64.0
1918,201707,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.129999995231628,39.0
1919,201707,Households,Loans for consumption,Over 5 years,NA,2.77999997138977,9.0
1920,201707,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.159999996423721,2008.0
1921,201707,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.73000001907349,27.0
1922,201707,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.77999997138977,822.0
1923,201707,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.27999997138977,434.0
1924,201707,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.92999994754791,211.0
1925,201708,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.76999998092651,780.0
1926,201708,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.12999999523163,6204.0
1927,201708,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.14999997615814,531.0
1928,201708,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.61000001430511,21.0
1929,201708,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.0700000002980232,47.0
1930,201708,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.53999996185303,23.0
1931,201708,Households,Loans for consumption,Over 5 years,NA,2.71000003814697,6.0
1932,201708,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.62999999523163,147.0
1933,201708,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.87999999523163,46.0
1934,201708,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.9099999666214,145.0
1935,201708,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.109999999403954,2501.0
1936,201709,Non financial corporations,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,-0.0399999991059303,1755.0
1937,201709,Households,Loans for consumption,Over 1 and up to 5 years initial rate fixation,NA,2.49000000953674,24.0
1938,201709,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.16999995708466,7079.0
1939,201709,Households,Loans for other purposes,Floating rate and up to 1 year initial rate fixation,NA,1.24000000953674,413.0
1940,201709,Households,Loans for house purchase,Floating rate and up to 1 year initial rate fixation,NA,1.60000002384186,185.0
1941,201709,Households,Loans for house purchase,Over 1 and up to 5 years initial rate fixation,NA,1.6599999666214,15.0
1942,201709,Households,Loans for house purchase,Over 5 and up to 10 years initial rate fixation,NA,1.82000005245209,55.0
1943,201709,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Up to 1 million euro,1.75999999046326,878.0
1944,201709,Households,Deposits with agreed maturity,Up to 1 year  initial maturity,NA,0.119999997317791,80.0
1945,201709,Households,Loans for consumption,Over 5 years,NA,2.5699999332428,6.0
1946,201709,Households,Loans for house purchase,Over 10 years initial rate fixation,NA,1.91999995708466,163.0
1947,201710,Non financial corporations,Loans,Floating rate and up to 1 year initial rate fixation,Over 1 million euro,1.23000001907349,5165.0
1948,201710,Households,Loans for consumption,Over 5 years,NA,2.55999994277954,7.0
